Series Name	Series Code	Country Name	Country Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Afghanistan	AFG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Albania	ALB	..	..	..	..	..	..	..	..	..	..	..	532.0284315	568.4032016	593.4467457	591.0326434	739.3450933	908.6745473	1067.814156	1098.483166	1065.767398	1142.965355	1123.968106	1096.873229	1070.690164	1018.100288	796.3539738	1420.614795	1161.951677	1005.93953	1021.3935	552.2521848	418.453589	453.6440739	536.3638251	596.4079593	663.7839954	904.3466403	694.6648028	734.8499135	1414.703784	1449.647413	1351.230796	1578.165919	1469.264539	1797.525487	1722.07285	1218.360146	1213.124369	1617.744156	1835.684072	1943.343354	2205.70392	2118.327776	2533.252829	2309.366503	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Algeria	DZA	..	..	..	..	..	..	..	..	..	..	..	133.0872656	142.029446	157.8038762	169.6301368	194.5048024	218.7287797	231.710422	277.2847356	312.6738835	328.3221415	361.2676186	403.6314486	415.0122509	438.6619386	463.7084132	482.3746308	452.6735774	478.9867975	519.0106198	528.4349361	529.4052055	556.6369036	545.017593	548.087629	557.079781	567.70475	572.9277693	615.5776956	649.7839	680.1959744	705.9347934	727.6126435	783.0323588	800.7043079	886.9145764	858.9340106	890.8143527	943.7557434	863.0859736	1012.690836	1118.50881	1231.970092	1272.296024	1356.264554	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	American Samoa	ASM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Andorra	AND	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Angola	AGO	..	..	..	..	..	..	..	..	..	..	..	80.26251038	88.51510832	101.4020412	123.3554062	127.4328247	55.56260811	53.99097871	52.41073252	54.62001423	56.66356846	54.73520654	56.35474939	59.10449937	48.84541409	56.93256752	55.30610326	54.10817427	53.06598038	51.91406919	51.76051053	53.13282106	52.20403991	50.73213181	49.41731995	48.14635145	50.12844051	68.32800704	72.62492939	71.53709967	75.05660874	82.43408541	85.75827128	95.4218969	87.03618776	108.6303766	143.9118833	132.6812806	171.8795813	188.9616674	206.3405781	207.0312589	219.3563555	280.402518	312.4760173	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Antigua and Barbuda	ATG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Argentina	ARG	..	..	..	..	..	..	..	..	..	..	..	870.6237296	920.471571	956.2776728	986.1761424	1004.182495	1024.203812	1073.011152	1084.730587	1207.786268	1234.367688	1188.997905	1200.352335	1250.936267	1292.808533	1281.558396	1323.546588	1407.435813	1446.524678	1315.632828	1299.552068	1342.926737	1405.104378	1490.725095	1569.674735	1641.043156	1719.665354	1838.897611	1957.585194	2023.735603	2078.28644	2109.496044	2003.437904	2167.719816	2279.29182	2392.893914	2357.952915	2438.089914	2752.090769	2708.936431	2847.256842	2901.273521	2974.695973	2943.869788	3052.381937	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Armenia	ARM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2722.597731	2689.678999	1962.640982	1195.029107	1045.479739	1050.245824	1219.929834	1509.055289	1308.592318	1307.535698	1297.568273	1269.235623	1236.36366	1320.495751	1440.372831	1521.504841	1639.682271	1772.894892	1669.062175	1661.021455	1726.264557	1807.634701	1893.528	1933.983962	1965.783733	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Aruba	ABW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Australia	AUS	1825.62565	1947.152533	2012.660585	2211.689498	2417.211427	2625.219529	2765.084542	2969.48894	3102.006828	3329.609394	3609.978412	3751.642576	3880.928891	4230.343797	4578.882169	4781.616641	4901.589111	5251.197858	5416.283605	5665.977677	5915.260005	6153.346285	6391.290025	6366.126619	6699.562532	7007.61518	7309.094541	7525.685721	7800.534714	8129.103625	8527.228085	8522.159222	8550.328665	8701.760344	8812.489499	8994.35591	9108.29556	9291.083869	9783.442895	10036.45778	10193.91218	10636.37769	10813.12273	10434.87439	10554.81582	10458.45019	10490.48454	10972.89174	10749.11055	10791.5931	10726.92818	10627.29387	10403.61702	10213.03945	10059.20745	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Austria	AUT	1814.676017	1882.223711	2006.770396	2124.359184	2232.896504	2305.357708	2375.012735	2448.692544	2608.624238	2814.654642	3019.116159	3213.126836	3404.469208	3620.56204	3769.029711	3734.445473	4068.190905	4137.714163	4335.053929	4541.537932	4684.45776	4697.365866	4730.570071	4827.484062	5070.995793	5280.77716	5321.412974	5536.144154	5716.834247	5896.135568	6111.47652	6347.220096	6227.498049	6137.269463	6205.804904	6344.393087	6607.222977	6620.447862	6706.708677	6972.189816	7076.269483	7333.231953	7427.656445	7695.080037	7808.157792	7977.681597	8244.401952	8207.474739	8233.014833	7944.796096	8382.711154	8425.167753	8548.882199	8509.61158	8355.841952	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Azerbaijan	AZE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2575.639056	2631.137395	2276.076944	2119.679787	1961.827037	1951.984385	1852.891923	1813.670143	1936.939214	2022.485985	2040.47909	2106.470066	1996.708252	2235.459856	2281.947872	2388.388734	2552.286214	2118.210528	2040.760435	1620.38742	1603.431374	1705.424633	2052.650965	2092.536521	2202.393918	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bahamas, The	BHS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bahrain	BHR	..	..	..	..	..	..	..	..	..	..	..	1951.777479	1963.736336	2087.447344	2282.552171	2626.217909	3171.783811	3661.251752	3746.83513	4299.908401	4612.546125	4848.711643	5205.337479	5589.551373	15305.95958	15926.37627	16450.51006	14702.44313	15363.21856	15402.52344	15621.12471	14214.39291	18497.87894	21644.38385	20477.15743	20553.52236	20597.30277	21105.00395	21251.35652	20637.97532	20014.62503	20130.48546	20016.37765	19774.98713	18982.99448	21325.55378	21508.45042	20592.90022	18492.00154	17460.33219	18038.26695	17910.9405	17845.48272	18687.69533	19592.23195	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bangladesh	BGD	..	..	..	..	..	..	..	..	..	..	..	10.6887879	10.50335168	15.16934087	16.85640376	16.98316141	17.27417705	18.2446934	21.43213776	20.96248843	18.68152613	22.30018781	25.20715356	28.7191588	31.59842791	32.62880263	36.92197872	38.32473074	41.33683319	49.17024868	48.3667547	48.96648345	58.64850152	65.20947215	68.96921714	75.90125091	79.49227525	81.24846998	86.16983278	94.27287554	101.4886293	111.69426	119.2746738	125.4576704	160.2533607	170.6812527	190.9154645	199.8311925	201.2488571	219.2420592	239.8305315	257.6343732	274.8719582	292.7500271	310.3912261	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Belarus	BLR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4380.900972	4426.034923	3912.881754	3450.239281	3068.348489	2789.974495	2806.496063	2953.049323	3016.287615	3005.364257	2996.309475	3009.402482	3000.745625	3063.056939	3174.053092	3245.372088	3365.981865	3393.908536	3481.743517	3298.703607	3563.637766	3628.45729	3697.397484	3648.32146	3679.97884	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Belgium	BEL	1576.338815	1627.51357	1753.143892	1880.993824	2062.994976	2163.960334	2255.188418	2357.58493	2596.177718	2830.593969	3031.521046	3217.045264	3612.355533	3941.603741	4134.390881	3887.477425	4247.40638	4404.824321	4623.389685	4906.085081	4893.885351	4910.953281	4904.070015	5043.975356	5285.543762	5502.668409	5617.419822	5876.962998	6057.062732	6205.76377	6380.31322	6655.414381	6850.663773	6881.072143	7176.240507	7379.737079	7527.688545	7701.612131	7913.05858	7944.129807	8247.677113	8267.187216	8311.892679	8411.900657	8576.223497	8509.997073	8683.671285	8614.679503	8521.49674	7903.955479	8393.949623	8021.909269	7973.224172	7972.946352	7709.123078	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Benin	BEN	..	..	..	..	..	..	..	..	..	..	..	10.75062186	11.82822655	18.62750608	16.94164419	18.06953094	19.41937271	21.26148156	46.25507032	24.87200589	27.7092892	31.93610266	17.56747054	36.63412583	32.47675687	33.42292078	31.10450979	30.8692131	36.1663498	33.81731513	34.95031431	36.70259961	38.82363996	39.11794114	39.37545282	41.82500621	44.46808053	47.91743047	44.8204208	51.92000478	58.11285283	61.46904228	68.26224876	64.6228902	70.32254435	73.78894982	75.0891821	79.71811485	86.35244953	87.87320679	95.44246988	91.53558018	93.12211948	96.75693349	100.2263892	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bhutan	BTN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bolivia	BOL	..	..	..	..	..	..	..	..	..	..	..	165.1961672	173.475011	173.3871917	181.348334	189.2496232	199.420567	216.1004586	227.2760406	236.9666947	252.9709325	265.4247961	264.0877354	253.0218324	251.2531435	243.7394853	233.9894347	232.8016072	245.2680482	257.7700643	266.4724301	281.3005495	291.2346231	314.2775637	334.9570776	354.1828064	372.791869	391.5711825	408.6588837	421.9872336	419.808737	420.7676803	434.3984898	441.9766595	452.1763062	482.170169	513.0699811	545.3614934	534.4872397	553.657088	604.3409709	637.4063673	663.3457707	705.4628613	752.6870217	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bosnia and Herzegovina	BIH	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2937.656354	2104.948688	1109.891266	706.21348	891.1531963	955.5866829	1121.580964	1378.572984	1766.971472	1826.758298	2021.925789	2059.775928	2082.998416	2223.4588	2311.382342	2379.460166	2375.731188	2375.463699	2979.063391	2883.444311	3141.519643	3318.635949	3437.859766	3414.147965	3365.67394	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Botswana	BWA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	525.8104559	561.3962035	559.4774857	574.1375776	597.0832065	682.2572362	773.5420157	662.919087	677.8021296	718.4783934	798.3166882	866.8576684	863.0534832	901.0701921	876.3018659	902.709375	967.8591383	1034.962941	1017.141391	1098.742146	1169.274076	1220.818752	1309.620864	1428.391816	1419.833047	1455.760896	1503.854443	1518.225644	1716.768979	1539.556477	1477.083992	1714.437507	2060.599284	1748.615334	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Brazil	BRA	..	..	..	..	..	..	..	..	..	..	..	458.7278893	497.6254198	552.8722442	602.8874239	649.0998689	719.3156979	787.1239385	856.9042866	938.0052121	1012.745477	1017.754381	1052.215617	1108.041486	1204.828132	1279.250866	1350.683928	1364.410285	1415.943171	1446.336729	1457.347666	1483.011425	1491.114266	1534.817563	1564.088836	1631.611386	1684.030275	1758.874998	1804.247783	1827.705392	1891.970822	1742.485696	1800.517134	1875.323158	1948.408598	2007.27743	2063.097317	2157.437342	2218.883587	2185.745263	2361.055941	2416.462848	2485.588137	2551.407985	2601.365506	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	British Virgin Islands	VGB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Brunei Darussalam	BRN	..	..	..	..	..	..	..	..	..	..	..	1753.532853	1675.195146	1581.85245	1540.851917	1478.310891	1420.724748	1367.488113	1318.569766	1273.607026	1691.166234	2264.037784	2634.285493	3078.213976	3290.151998	3264.858894	3216.840136	4191.531087	4282.944309	4297.971485	4324.052785	4472.836251	4818.168877	5267.062051	5578.102064	6383.078952	6826.409013	7620.866689	7753.225028	7373.831174	7544.089713	7179.882217	7371.701546	8548.653184	8594.721339	8462.090383	8432.140446	8616.458236	8593.230886	8843.792669	8809.711266	8776.360171	9223.310686	9841.859823	10242.7958	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Bulgaria	BGR	..	..	..	..	..	..	..	..	..	..	..	2292.653983	2486.06609	2683.109679	2842.231221	3035.636188	3247.551349	3437.797692	3648.387027	3772.289411	3973.690788	4125.353429	4397.890565	4582.125337	4772.2946	4678.285823	4646.260939	4838.620325	4940.518487	4963.178886	4758.731903	4361.144516	3735.525454	3807.696906	3825.386616	4211.125131	4350.443259	3970.131139	3932.401784	3613.367267	3673.606871	3859.090025	3853.819004	3997.902596	3971.822736	4165.180392	4366.912765	4523.322878	4674.503151	4483.747139	4560.414917	4863.691441	4761.912583	4639.706323	4708.927458	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Burkina Faso	BFA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Burundi	BDI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Cabo Verde	CPV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Cambodia	KHM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13.51661107	20.03593171	24.25663162	26.64312415	30.20960925	32.75085634	36.52497369	50.33744689	51.5049882	55.72831589	66.76613263	80.74517705	100.6091165	114.6211569	127.9612054	144.3173892	165.1546862	207.2834659	221.5980997	271.4332395	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Cameroon	CMR	..	..	..	..	..	..	..	..	..	..	..	152.1407578	155.3403029	152.8198087	169.4128363	174.7266661	165.8529398	154.9873026	155.7396717	155.0538654	156.1783143	198.4686282	221.3228577	213.8697044	204.9831749	224.1785914	209.0024401	208.2968331	210.5727461	211.305504	200.1669965	193.5206404	190.185601	192.5717467	168.8068188	161.7265411	167.5297514	177.6155926	174.8192765	180.0308638	178.0122002	167.8798019	157.6635358	170.0393767	195.7653248	189.7731992	250.117852	258.3799668	272.0155405	269.8051686	266.3429224	261.1541552	252.1536583	257.1145769	280.6666791	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Canada	CAN	5630.629813	5605.111926	5791.12496	5966.04092	6468.926261	6909.89938	7359.088188	7630.168528	8030.418434	8532.908503	8962.202213	9300.717215	9903.776234	10297.94798	10820.67527	10436.94257	11043.83876	11762.48109	12231.86054	12384.14961	12763.71325	13196.82731	12937.26688	13409.72659	14290.40542	14800.05397	15302.58739	15736.76083	16326.41755	16402.57131	16109.27998	16104.46973	16080.34644	16235.99151	16325.65728	16503.27042	16572.68325	16608.55298	16385.40196	16625.3869	16990.57839	16807.14499	16959.60079	17191.15419	17235.41178	16912.47834	16508.67863	16683.69014	16378.14227	15450.87955	15269.5726	15642.96775	15320.59425	15719.70823	15545.53511	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Central African Republic	CAF	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Chad	TCD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Chile	CHL	..	..	..	..	..	..	..	..	..	..	..	776.6909395	802.212494	770.5797028	813.1834481	742.1757238	779.9592448	805.3745633	846.142495	888.8994624	915.0357893	930.5766236	897.1373218	914.936969	974.3311548	994.3331548	1033.259723	1058.507743	1124.909976	1211.82604	1240.661247	1317.65464	1462.288914	1521.537503	1597.145604	1755.660589	1938.428562	2082.228211	2190.121869	2406.58722	2512.325102	2640.7952	2738.479234	2906.983	3072.347694	3102.483523	3229.269099	3347.262169	3347.568969	3307.655714	3320.415734	3600.344819	3827.439178	3903.972414	3911.649265	..	..	..	..
